antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'MEAT', 'NUTRITION', 'DRUG GM', 'GROCERY'})",frozenset({'MEAT-PCKGD'}),0.02214727374929736,0.3344575604272063,0.012816188870151771,0.5786802030456852,1.7302051785181076,1.0,0.005408865721848269,1.579660971034221,0.43159246126352896,0.03727926749509483,0.36695277129921794,0.30849976538838886
"frozenset({'MEAT', 'PASTRY'})","frozenset({'DRUG GM', 'GROCERY'})",0.05733558178752108,0.5414277684092187,0.03316469926925239,0.5784313725490197,1.0683444889583742,1.0,0.0021216231715906093,1.0877759912153417,0.06786331524210905,0.058636453985291194,0.08069307644607249,0.31984276268646994
"frozenset({'PASTRY', 'MEAT'})",frozenset({'DRUG GM'}),0.05733558178752108,0.5766160764474424,0.03316469926925239,0.5784313725490197,1.0031481885013707,1.0,0.00010408105810055107,1.004306051217695,0.003329189533367759,0.055202095808383235,0.004287588641404621,0.3179737287779218
"frozenset({'PASTRY', 'PRODUCE'})","frozenset({'DRUG GM', 'GROCERY'})",0.09949409780775717,0.5414277684092187,0.05744800449690837,0.5774011299435028,1.0664416633819471,1.0,0.003579137150965868,1.0851241309033193,0.06918577805140814,0.09845857418111752,0.0784464454149196,0.3417528905531467
frozenset({'SEAFOOD-PCKGD'}),"frozenset({'MEAT-PCKGD', 'GROCERY'})",0.049690837549184935,0.32917369308600336,0.02866779089376054,0.576923076923077,1.7526402900378313,1.0,0.012310874385158686,1.5855894527058103,0.4518869040577309,0.08186195826645265,0.36931971999845314,0.3320066204287516
frozenset({'SEAFOOD-PCKGD'}),frozenset({'MEAT-PCKGD'}),0.049690837549184935,0.3344575604272063,0.02866779089376054,0.576923076923077,1.7249515190691662,1.0,0.012048314591475526,1.5731003117175126,0.4422493000512637,0.08064516129032258,0.36431262993763003,0.33131868131868136
"frozenset({'MEAT-PCKGD', 'MEAT'})","frozenset({'DRUG GM', 'GROCERY'})",0.1489600899381675,0.5414277684092187,0.08589094997189432,0.5766037735849057,1.0649689713533503,1.0,0.005239820894635774,1.0830805826341983,0.07168348468396181,0.14208666542681792,0.07670766512324974,0.36762082366952925
frozenset({'PASTRY'}),"frozenset({'GROCERY', 'PRODUCE'})",0.16863406408094436,0.483867341202923,0.09702079820123664,0.5753333333333333,1.189031133828996,1.0,0.015424281978146756,1.2153830269946864,0.19122641664649223,0.17466099979761182,0.1772141145719885,0.38792224287484506
"frozenset({'MEAT-PCKGD', 'PASTRY', 'GROCERY'})",frozenset({'DRUG GM'}),0.06216975829117482,0.5766160764474424,0.0357504215851602,0.5750452079566003,0.9972757115956248,1.0,-9.766051438286905e-05,0.9963034456364439,-0.002904359847441175,0.0592841163310962,-0.0037102695767499763,0.31852279894807983
"frozenset({'MEAT', 'DELI'})","frozenset({'MEAT-PCKGD', 'GROCERY'})",0.06992692523889826,0.32917369308600336,0.040134907251264756,0.5739549839228295,1.7436234911180222,1.0,0.01711680302422776,1.5745432562283237,0.45854643078070106,0.11180707798308802,0.3648951871951682,0.34794060671551313
"frozenset({'SALAD BAR', 'GROCERY', 'PRODUCE'})",frozenset({'DRUG GM'}),0.018100056211354694,0.5766160764474424,0.010342889263631253,0.5714285714285714,0.9910035373088599,1.0,-9.389413243825022e-05,0.9878958216226343,-0.009160781644402979,0.017699115044247787,-0.012252484636977567,0.2946828955797566
frozenset({'GROCERY'}),frozenset({'DRUG GM'}),0.9477234401349073,0.5766160764474424,0.5414277684092187,0.5712930011862396,0.9907684237768768,1.0,-0.005044803198644088,0.9875834188013449,-0.15127397587347752,0.5508406725380305,-0.012572691037811693,0.7551337300725505
"frozenset({'MEAT-PCKGD', 'NUTRITION', 'PRODUCE', 'GROCERY'})",frozenset({'MEAT'}),0.026981450252951095,0.2983698707138842,0.015401911186059583,0.5708333333333333,1.9131735116804822,1.0,0.007351459362413467,1.6348663206666774,0.49054383989677286,0.04969169387014872,0.38832919403941674,0.311226764632002
"frozenset({'MEAT-PCKGD', 'PASTRY'})",frozenset({'DRUG GM'}),0.06306913996627318,0.5766160764474424,0.035975267003934795,0.5704099821746881,0.9892370425899494,1.0,-0.00039141302833222563,0.9855534486015968,-0.01147914505222484,0.059590316573556804,-0.014658313477469365,0.31640015583680786
"frozenset({'MEAT-PCKGD', 'NUTRITION', 'PRODUCE'})",frozenset({'MEAT'}),0.027206295671725687,0.2983698707138842,0.01551433389544688,0.5702479338842975,1.9112115191789096,1.0,0.007396794973270379,1.6326393393003849,0.49010563480538716,0.05003625815808557,0.3874948520911435,0.31112245978314346
"frozenset({'GROCERY', 'PRODUCE', 'SEAFOOD-PCKGD'})",frozenset({'MEAT'}),0.034513771781899946,0.2983698707138842,0.01967397414277684,0.5700325732899022,1.9104897284904596,1.0,0.009376104518362847,1.631821588566951,0.4936103533169205,0.06281407035175879,0.3871879088949976,0.317985389885343
frozenset({'SEAFOOD'}),"frozenset({'DRUG GM', 'GROCERY'})",0.019336706014614954,0.5414277684092187,0.011017425519955031,0.5697674418604651,1.0523424824229313,1.0,0.0005479959340769398,1.0658705923461405,0.050719772031247334,0.020040899795501024,0.06179980273322802,0.29505813953488375
"frozenset({'MEAT', 'GROCERY', 'PRODUCE'})",frozenset({'DRUG GM'}),0.19775154581225407,0.5766160764474424,0.11253513209668353,0.5690733371233656,0.9869189576354722,1.0,-0.0014915883609950692,0.9824964663970303,-0.016253068383639387,0.1700356718192628,-0.01781536545078678,0.38211904329359936
"frozenset({'NUTRITION', 'DELI'})","frozenset({'GROCERY', 'DRUG GM', 'PRODUCE'})",0.02473299606520517,0.2577852726250703,0.014052838673412029,0.5681818181818182,2.204089521468501,1.0,0.007677036539908324,1.7188130528682586,0.5601521613832853,0.05234505862646565,0.4182031615763818,0.3113477778218293
"frozenset({'NUTRITION', 'DELI'})","frozenset({'DRUG GM', 'PRODUCE'})",0.02473299606520517,0.265654862282181,0.014052838673412029,0.5681818181818182,2.138796983803332,1.0,0.007482398009884225,1.7005887399781072,0.5459504322766571,0.05085435313262815,0.41196835161164624,0.31054033778324935
"frozenset({'PASTRY', 'MEAT', 'GROCERY', 'DELI'})","frozenset({'DRUG GM', 'PRODUCE'})",0.02001124227093873,0.265654862282181,0.01135469364811692,0.5674157303370787,2.135913212589215,1.0,0.0060386098385353335,1.6975770716074259,0.542675800217397,0.041393442622950825,0.41092512574224055,0.3050790035519503
"frozenset({'SALAD BAR', 'GROCERY'})",frozenset({'PRODUCE'}),0.031928049465992134,0.5008431703204047,0.018100056211354694,0.5669014084507041,1.1318940579503958,1.0,0.0021091106946604897,1.1525247124309352,0.12036821312621224,0.035168195718654434,0.13233964598401202,0.3015202889616035
"frozenset({'MEAT-PCKGD', 'PASTRY'})","frozenset({'DRUG GM', 'GROCERY'})",0.06306913996627318,0.5414277684092187,0.0357504215851602,0.5668449197860963,1.046944676390641,1.0,0.0016030378777322496,1.0586791025614335,0.0478580581478011,0.062858272385847,0.05542671279659877,0.3164374100591611
"frozenset({' ', 'GROCERY', 'PRODUCE'})",frozenset({'MEAT-PCKGD'}),0.022821810005621137,0.3344575604272063,0.012928611579539067,0.5665024630541872,1.6937947592830234,1.0,0.005295684680525815,1.535285400378149,0.4191760539426559,0.03754489063010121,0.3486553055518572,0.30257896261953054
"frozenset({'PRODUCE', 'SEAFOOD-PCKGD'})","frozenset({'MEAT', 'GROCERY'})",0.03473861720067454,0.29117481731309725,0.01967397414277684,0.5663430420711973,1.9450275518236682,1.0,0.009558963625660813,1.6345297123153202,0.5033542976939203,0.06424375917767987,0.38820322906000004,0.31695530481938244
"frozenset({'PRODUCE', 'SEAFOOD-PCKGD'})",frozenset({'MEAT'}),0.03473861720067454,0.2983698707138842,0.01967397414277684,0.5663430420711973,1.8981240991798418,1.0,0.009309017419832463,1.617938133950819,0.4901926724568233,0.0627690100430416,0.38192939580568824,0.31614062427599054
"frozenset({'MEAT-PCKGD', 'NUTRITION', 'PRODUCE'})","frozenset({'MEAT', 'GROCERY'})",0.027206295671725687,0.29117481731309725,0.015401911186059583,0.5661157024793388,1.944246785155876,1.0,0.0074801230140787486,1.633673278192671,0.4992445976712857,0.05083487940630798,0.3878825017531672,0.30950572768754586
frozenset({'MISC SALES TRAN'}),"frozenset({'GROCERY', 'PRODUCE'})",0.01911186059584036,0.483867341202923,0.010792580101180439,0.5647058823529412,1.1670675705226328,1.0,0.001544974929230251,1.185710162101393,0.14594078319006676,0.021927820922795795,0.15662357297525845,0.2935053575333479
frozenset({'NUTRITION'}),"frozenset({'DRUG GM', 'GROCERY'})",0.09432265317594155,0.5414277684092187,0.05317594154019112,0.5637663885578069,1.041258726374936,1.0,0.002107037920704387,1.051207929794168,0.043750564232192785,0.09127749903512157,0.04871341657800743,0.3309903371360463
"frozenset({'PASTRY', 'MEAT', 'GROCERY'})",frozenset({'MEAT-PCKGD'}),0.05643620011242271,0.3344575604272063,0.031815626756604834,0.5637450199203188,1.6855502360306673,1.0,0.012940112947222308,1.5255812998426597,0.4310486738275502,0.08860363180964306,0.3445121540863573,0.32943553517024343
"frozenset({'MEAT', 'PRODUCE'})",frozenset({'DRUG GM'}),0.20224845418774592,0.5766160764474424,0.11399662731871837,0.5636464702612562,0.9775073801859766,1.0,-0.0026230828025799735,0.9702772974153517,-0.028035151160662387,0.17145755833615148,-0.03063320420237009,0.38067291343049164
"frozenset({'MEAT-PCKGD', 'PRODUCE', 'PASTRY', 'GROCERY', 'DELI'})",frozenset({'MEAT'}),0.018999437886453065,0.2983698707138842,0.010680157391793142,0.5621301775147929,1.884004494722714,1.0,0.005011297565975668,1.6023715114777508,0.4783031955318045,0.03482404692082111,0.3759250006399748,0.29896260194503776
"frozenset({'MEAT', 'SEAFOOD-PCKGD'})","frozenset({'MEAT-PCKGD', 'GROCERY', 'PRODUCE'})",0.025632377740303542,0.19808881394041597,0.014390106801573918,0.5614035087719298,2.834100005974072,1.0,0.009312619496524469,1.8283575042158513,0.6641787815853236,0.06874328678839957,0.45306101367255225,0.31702411533942687
"frozenset({'MEAT', 'SEAFOOD-PCKGD'})","frozenset({'MEAT-PCKGD', 'PRODUCE'})",0.025632377740303542,0.1997751545812254,0.014390106801573918,0.5614035087719298,2.8101768207801436,1.0,0.009269394576220415,1.824512647554806,0.6610959674627899,0.06819392647842301,0.4519084308129131,0.31671751127960585
"frozenset({'MEAT', 'GROCERY', 'SEAFOOD-PCKGD'})","frozenset({'MEAT-PCKGD', 'PRODUCE'})",0.025632377740303542,0.1997751545812254,0.014390106801573918,0.5614035087719298,2.8101768207801436,1.0,0.009269394576220415,1.824512647554806,0.6610959674627899,0.06819392647842301,0.4519084308129131,0.31671751127960585
"frozenset({'MEAT-PCKGD', 'PASTRY', 'PRODUCE', 'DELI'})",frozenset({'MEAT'}),0.019224283305227657,0.2983698707138842,0.010792580101180439,0.5614035087719298,1.8815690318486493,1.0,0.0050566331768325794,1.5997166947723438,0.4777123452544703,0.03517772077684134,0.37488931429679784,0.2987876624492656
frozenset({'SEAFOOD-PCKGD'}),frozenset({'DRUG GM'}),0.049690837549184935,0.5766160764474424,0.027880831928049465,0.5610859728506787,0.9730668217014597,1.0,-0.0007717038549487978,0.9646169804651055,-0.028301633168042028,0.04659026864550066,-0.03668090055581857,0.3047192391061738
"frozenset({'MEAT-PCKGD', 'GROCERY', 'DRUG GM', 'PRODUCE'})",frozenset({'MEAT'}),0.11770657672849916,0.2983698707138842,0.0659921304103429,0.5606494746895894,1.87904185281232,1.0,0.030872034329686708,1.5969711855707898,0.5302248253442321,0.18850353243416829,0.3738146254388555,0.39091252935685195
"frozenset({'MEAT-PCKGD', 'DRUG GM', 'PRODUCE'})",frozenset({'MEAT'}),0.11793142214727374,0.2983698707138842,0.06610455311973018,0.5605338417540515,1.8786543038441177,1.0,0.030917369940543615,1.5965509883321811,0.5302355201575915,0.1887640449438202,0.37364981932419294,0.3910431077647424
"frozenset({' ', 'PRODUCE'})",frozenset({'MEAT-PCKGD'}),0.02327150084317032,0.3344575604272063,0.013041034288926364,0.5603864734299517,1.6755084642552673,1.0,0.005257704889439944,1.5139262086985528,0.41277207563345397,0.03783431180691455,0.3394658245201724,0.2996890350343036
"frozenset({'MEAT-PCKGD', 'PASTRY', 'GROCERY', 'DELI'})","frozenset({'DRUG GM', 'PRODUCE'})",0.02349634626194491,0.265654862282181,0.01315345699831366,0.5598086124401914,2.1072778703578092,1.0,0.006911538367962247,1.6682405845980888,0.5380974591197939,0.04765784114052954,0.40056607588112414,0.3046609714761262
"frozenset({'GROCERY', 'SEAFOOD-PCKGD'})",frozenset({'DRUG GM'}),0.04901630129286116,0.5766160764474424,0.02743114109050028,0.5596330275229358,0.9705470422726679,1.0,-0.0008324462429550178,0.9614343264005996,-0.0309240982975407,0.04585604209735012,-0.04011264476460078,0.30360282688293405
"frozenset({'MEAT-PCKGD', 'DRUG GM', 'PRODUCE'})","frozenset({'MEAT', 'GROCERY'})",0.11793142214727374,0.29117481731309725,0.0659921304103429,0.5595805529075311,1.9218027096959416,1.0,0.031653470111136714,1.6094320706462362,0.5437845041755671,0.19233289646133686,0.3786628101685153,0.39311073977422883
"frozenset({'GROCERY', 'DRUG GM', 'PRODUCE', 'SEAFOOD-PCKGD'})",frozenset({'MEAT'}),0.0209106239460371,0.2983698707138842,0.011691961776278808,0.5591397849462365,1.8739820599460337,1.0,0.0054528616129530675,1.5915024883807014,0.4763374758207689,0.038011695906432746,0.3716629365641361,0.299162959541694
"frozenset({'PASTRY', 'MEAT'})",frozenset({'MEAT-PCKGD'}),0.05733558178752108,0.3344575604272063,0.03204047217537943,0.5588235294117647,1.6708353929807216,1.0,0.012864153365050566,1.5085628630316656,0.425917208046951,0.08906249999999999,0.33711744833068363,0.3273109243697479
"frozenset({'PASTRY', 'DELI'})","frozenset({'DRUG GM', 'GROCERY'})",0.051152332771219784,0.5414277684092187,0.028555368184373243,0.5582417582417583,1.031054908546603,1.0,0.0008600748031259708,1.038061519272664,0.031743292159570106,0.05062786525812238,0.036665957234724066,0.30549131101456684
"frozenset({'PASTRY', 'MEAT', 'DELI'})","frozenset({'GROCERY', 'DRUG GM', 'PRODUCE'})",0.020348510399100617,0.2577852726250703,0.01135469364811692,0.5580110497237569,2.164635101305197,1.0,0.00610914734737069,1.6792608206857786,0.5492038531372072,0.042562157606405394,0.4044998920467764,0.30102907479646196
"frozenset({'PASTRY', 'MEAT', 'DELI'})","frozenset({'DRUG GM', 'PRODUCE'})",0.020348510399100617,0.265654862282181,0.01135469364811692,0.5580110497237569,2.10051133613746,1.0,0.005949012920396318,1.6614558740865655,0.5348079907830122,0.04134261154318461,0.39811823136754715,0.3003766632452894
"frozenset({'MEAT', 'GROCERY', 'DRUG GM', 'DELI'})","frozenset({'MEAT-PCKGD', 'PRODUCE'})",0.043957279370432825,0.1997751545812254,0.02450815064643058,0.5575447570332481,2.790861347107902,1.0,0.015726578365232252,1.8086006621892536,0.6711914306920868,0.1117948717948718,0.44708634641904216,0.34011171447610633
"frozenset({'MEAT-PCKGD', 'PASTRY', 'DELI'})","frozenset({'DRUG GM', 'PRODUCE'})",0.0238336143901068,0.265654862282181,0.013265879707700956,0.5566037735849058,2.0952139509258303,1.0,0.006934364159210527,1.6561826510231665,0.5354842991467841,0.04802604802604803,0.3962018625287411,0.30327014747802206
"frozenset({'MEAT', 'PRODUCE'})","frozenset({'DRUG GM', 'GROCERY'})",0.20224845418774592,0.5414277684092187,0.11253513209668353,0.556420233463035,1.0276906097702858,1.0,0.0030322028815981533,1.0337988027967615,0.033775553645903074,0.17830423940149626,0.03269379177585106,0.3821345353361687
"frozenset({'DRUG GM', 'PRODUCE', 'SEAFOOD-PCKGD'})","frozenset({'MEAT', 'GROCERY'})",0.021023046655424395,0.29117481731309725,0.011691961776278808,0.5561497326203209,1.9100200276670865,1.0,0.005570580007020889,1.596991676656034,0.4866767075368361,0.038907594463150015,0.3738226600567413,0.2981520863873805
"frozenset({'DRUG GM', 'PRODUCE', 'SEAFOOD-PCKGD'})",frozenset({'MEAT'}),0.021023046655424395,0.2983698707138842,0.011691961776278808,0.5561497326203209,1.8639607655078199,1.0,0.005419318063687875,1.5807811346566705,0.4734616267976396,0.037997807818779684,0.36740135741992536,0.29766793337873615
"frozenset({' ', 'PRODUCE'})","frozenset({'MEAT-PCKGD', 'GROCERY'})",0.02327150084317032,0.32917369308600336,0.012928611579539067,0.5555555555555556,1.6877276867030966,1.0,0.0052682457033386525,1.5093591905564925,0.41719613259668514,0.0380794701986755,0.3374671806044356,0.2974157559198543
"frozenset({'MEAT-PCKGD', 'PASTRY', 'PRODUCE', 'DELI'})","frozenset({'MEAT', 'GROCERY'})",0.019224283305227657,0.29117481731309725,0.010680157391793142,0.5555555555555555,1.9079794079794077,1.0,0.005082530212418254,1.5948566610455308,0.4852132049518569,0.03563390847711928,0.37298440391223886,0.2961175461175461
"frozenset({'MEAT', 'DRUG GM', 'GROCERY'})",frozenset({'MEAT-PCKGD'}),0.15469364811691963,0.3344575604272063,0.08589094997189432,0.5552325581395349,1.6600986906390462,1.0,0.034152489809124685,1.496383001392425,0.4703929800178117,0.21299135768051294,0.33172189267756125,0.40601964041430527
"frozenset({'PASTRY', 'MEAT'})","frozenset({'MEAT-PCKGD', 'GROCERY'})",0.05733558178752108,0.32917369308600336,0.031815626756604834,0.5549019607843138,1.68574212471874,1.0,0.012942261554371927,1.5071428040799044,0.43153157139515924,0.08969889064976229,0.33649286763473624,0.3257774831243973
"frozenset({'MEAT-PCKGD', 'NUTRITION', 'DRUG GM'})","frozenset({'MEAT', 'GROCERY'})",0.023159078133783022,0.29117481731309725,0.012816188870151771,0.5533980582524273,1.9005697792105563,1.0,0.006072848525407754,1.5871520394945868,0.48507590763074104,0.042505592841163314,0.36994063888268686,0.29870675113393563
"frozenset({'MEAT-PCKGD', 'DRUG GM', 'NUTRITION'})",frozenset({'MEAT'}),0.023159078133783022,0.2983698707138842,0.012816188870151771,0.5533980582524273,1.854738405484303,1.0,0.0059062177215221875,1.5710413764449986,0.47176607648710916,0.041514930808448654,0.36347952702376873,0.29817604495138317
"frozenset({'MEAT-PCKGD', 'NUTRITION', 'DRUG GM', 'GROCERY'})",frozenset({'MEAT'}),0.023159078133783022,0.2983698707138842,0.012816188870151771,0.5533980582524273,1.854738405484303,1.0,0.0059062177215221875,1.5710413764449986,0.47176607648710916,0.041514930808448654,0.36347952702376873,0.29817604495138317
"frozenset({'MEAT', 'DRUG GM', 'DELI'})","frozenset({'MEAT-PCKGD', 'GROCERY', 'PRODUCE'})",0.04429454749859472,0.19808881394041597,0.02450815064643058,0.5532994923857868,2.793188981141642,1.0,0.01573389626840653,1.7951875415197505,0.6717407234335085,0.11248710010319918,0.44295513595563907,0.33851126719175834
"frozenset({'MEAT', 'DRUG GM', 'DELI'})","frozenset({'MEAT-PCKGD', 'PRODUCE'})",0.04429454749859472,0.1997751545812254,0.02450815064643058,0.5532994923857868,2.76961113380505,1.0,0.015659200572793387,1.7914124380397567,0.6685516760575388,0.11162314388120839,0.44178125664113144,0.33798908215237566
"frozenset({'DRUG GM', 'GROCERY', 'SEAFOOD-PCKGD'})",frozenset({'MEAT'}),0.02743114109050028,0.2983698707138842,0.01517706576728499,0.5532786885245902,1.8543383324891596,1.0,0.006992439746578106,1.5706215738147913,0.4737187308681934,0.048859934853420196,0.36330939503705006,0.30207265247631165
frozenset({'SEAFOOD-PCKGD'}),"frozenset({'DRUG GM', 'GROCERY'})",0.049690837549184935,0.5414277684092187,0.02743114109050028,0.5520361990950226,1.0195934366591,1.0,0.0005271418058600714,1.0236814462784107,0.020221746862594064,0.048663741523733546,0.023133608960584785,0.30135032546113255
"frozenset({'MEAT-PCKGD', 'PASTRY', 'DELI'})","frozenset({'GROCERY', 'DRUG GM', 'PRODUCE'})",0.0238336143901068,0.2577852726250703,0.01315345699831366,0.5518867924528302,2.140877897456574,1.0,0.00700950221511918,1.6563107600366855,0.5459129785975346,0.04899497487437186,0.3962485639000189,0.3014558253585564
"frozenset({'SALAD BAR', 'PRODUCE'})",frozenset({'DRUG GM'}),0.01944912872400225,0.5766160764474424,0.010680157391793142,0.5491329479768786,0.9523372143213755,1.0,-0.0005345229033622868,0.9390438304434932,-0.04856226216640151,0.018244670635682733,-0.06491301851982602,0.2838275385234364
"frozenset({'MEAT', 'DRUG GM'})",frozenset({'MEAT-PCKGD'}),0.1578414839797639,0.3344575604272063,0.08622821810005621,0.5462962962962963,1.6333800186741363,1.0,0.0334369404339744,1.4669098668135043,0.46045084610006576,0.2123477297895902,0.3182948573573573,0.40205571117335825
"frozenset({'MEAT', 'NUTRITION', 'PRODUCE'})",frozenset({'MEAT-PCKGD'}),0.028442945474985947,0.3344575604272063,0.01551433389544688,0.5454545454545454,1.630863254392666,1.0,0.006001375740519033,1.464193367060146,0.39815243385018895,0.04466019417475728,0.3170300982800982,0.29592055003819706
"frozenset({'DRUG GM', 'SEAFOOD-PCKGD'})","frozenset({'MEAT', 'GROCERY'})",0.027880831928049465,0.29117481731309725,0.01517706576728499,0.5443548387096774,1.8695120812056294,1.0,0.007058869624098019,1.5556517283747953,0.4784403925146379,0.049944506104328525,0.35718259957534976,0.29823919541661476
"frozenset({'DRUG GM', 'SEAFOOD-PCKGD'})",frozenset({'MEAT'}),0.027880831928049465,0.2983698707138842,0.01517706576728499,0.5443548387096774,1.8244296497070762,1.0,0.006858265549517337,1.539860814716431,0.4648437265761193,0.04878930249367546,0.3505906569976895,0.29761072756885526
"frozenset({'MEAT', 'DRUG GM'})","frozenset({'MEAT-PCKGD', 'GROCERY'})",0.1578414839797639,0.32917369308600336,0.08589094997189432,0.5441595441595442,1.653107631591238,1.0,0.0339336857681002,1.47162521079258,0.4691263023481581,0.21412556053811663,0.32047915959429285,0.402544252954089
"frozenset({'MEAT', 'NUTRITION', 'PRODUCE', 'GROCERY'})",frozenset({'MEAT-PCKGD'}),0.02833052276559865,0.3344575604272063,0.015401911186059583,0.5436507936507936,1.6254701880752298,1.0,0.005926553656250029,1.4584060414986435,0.39601263754221594,0.04433656957928802,0.3143199002574002,0.29485060690943043
"frozenset({'MEAT-PCKGD', 'GROCERY', 'DELI'})",frozenset({'MEAT'}),0.07386172006745363,0.2983698707138842,0.040134907251264756,0.5433789954337899,1.8211590672130975,1.0,0.01809679538403351,1.5365699831365933,0.48685941966007085,0.12085308056872039,0.3491998340624196,0.33894646832729436
"frozenset({'PASTRY', 'GROCERY', 'DRUG GM', 'DELI'})",frozenset({'MEAT-PCKGD'}),0.028555368184373243,0.3344575604272063,0.01551433389544688,0.5433070866141733,1.6244425329186793,1.0,0.00596377511540074,1.4573084452714622,0.3957036641961393,0.044645745713361364,0.3138034688231539,0.294846820618011
"frozenset({'MEAT', 'GROCERY', 'PRODUCE'})",frozenset({'MEAT-PCKGD'}),0.19775154581225407,0.3344575604272063,0.10713884204609331,0.541785105173394,1.6198919363083493,1.0,0.04099934246301788,1.4524679295391365,0.47700293856078746,0.25204972229568895,0.3115166402900911,0.43106061981358773
"frozenset({'MEAT', 'NUTRITION', 'PRODUCE'})","frozenset({'MEAT-PCKGD', 'GROCERY'})",0.028442945474985947,0.32917369308600336,0.015401911186059583,0.541501976284585,1.6450341800038877,1.0,0.006039241781814631,1.4630953073210442,0.40358915971397535,0.04500657030223391,0.31651752623619633,0.2941457968854619
"frozenset({'GROCERY', 'DELI'})",frozenset({'DRUG GM'}),0.18527262507026418,0.5766160764474424,0.10028105677346824,0.5412621359223302,0.9386872097931618,1.0,-0.006550117367665545,0.9229321508129829,-0.07422074603985689,0.15157179269328802,-0.08350326632258977,0.3575875897002955
"frozenset({'MEAT-PCKGD', 'GROCERY', 'PRODUCE'})",frozenset({'MEAT'}),0.19808881394041597,0.2983698707138842,0.10713884204609331,0.5408626560726447,1.8127254430166446,1.0,0.04803510824082473,1.5281486870236538,0.559094929806911,0.2751949177014149,0.34561341544082275,0.4499716445397135
"frozenset({'DRUG GM', 'COSMETICS'})",frozenset({'PRODUCE'}),0.022034851039910062,0.5008431703204047,0.0119168071950534,0.5408163265306122,1.0798117226688655,1.0,0.0008808025426869787,1.0870526513022296,0.07557797795018731,0.02332233223322332,0.08008135686707105,0.28230490849538464
"frozenset({'MEAT-PCKGD', 'PRODUCE'})",frozenset({'MEAT'}),0.1997751545812254,0.2983698707138842,0.10803822372119168,0.5407990996060776,1.8125124306692013,1.0,0.04843133667694522,1.5279371810556712,0.5601921116285924,0.2769452449567723,0.3455228314366384,0.451447025311705
"frozenset({'MEAT-PCKGD', 'DELI'})",frozenset({'MEAT'}),0.07487352445193929,0.2983698707138842,0.04047217537942664,0.5405405405405406,1.8116458583677877,1.0,0.01813217156880867,1.527077340210958,0.48427512455948474,0.12162162162162161,0.3451543195174024,0.33809242550764784
frozenset({'DELI'}),frozenset({'DRUG GM'}),0.1942664418212479,0.5766160764474424,0.10489038785834738,0.5399305555555556,0.9363779082992136,1.0,-0.007126765610025912,0.9202609055331064,-0.07776875794407377,0.15749493585415258,-0.08664835590369974,0.36091868000043326
"frozenset({'MEAT', 'NUTRITION', 'DRUG GM'})","frozenset({'MEAT-PCKGD', 'GROCERY', 'PRODUCE'})",0.02214727374929736,0.19808881394041597,0.0119168071950534,0.5380710659898477,2.716312220192789,1.0,0.007529680006041377,1.7360055346564618,0.6461645921638892,0.05720453318942255,0.42396497013594486,0.29911498815950954
"frozenset({'MEAT', 'NUTRITION', 'DRUG GM'})","frozenset({'MEAT-PCKGD', 'PRODUCE'})",0.02214727374929736,0.1997751545812254,0.0119168071950534,0.5380710659898477,2.6933833044342683,1.0,0.007492332158234805,1.732354885137347,0.6429595612958086,0.05674518201284796,0.42275107220844266,0.2988610816724703
"frozenset({'MEAT', 'NUTRITION', 'DRUG GM', 'GROCERY'})","frozenset({'MEAT-PCKGD', 'PRODUCE'})",0.02214727374929736,0.1997751545812254,0.0119168071950534,0.5380710659898477,2.6933833044342683,1.0,0.007492332158234805,1.732354885137347,0.6429595612958086,0.05674518201284796,0.42275107220844266,0.2988610816724703
"frozenset({'MEAT-PCKGD', 'PASTRY', 'GROCERY', 'DRUG GM'})",frozenset({'MEAT'}),0.0357504215851602,0.2983698707138842,0.019224283305227657,0.5377358490566038,1.8022458091026716,1.0,0.008557434638896553,1.5178121164148628,0.461640576899869,0.06104962513388076,0.34115692635130435,0.3010834482660562
"frozenset({'GROCERY', 'DRUG GM', 'PRODUCE', 'DELI'})",frozenset({'MEAT-PCKGD'}),0.07217537942664418,0.3344575604272063,0.0387858347386172,0.5373831775700935,1.6067305426843634,1.0,0.014646233412673813,1.4386472936219985,0.4069929775206908,0.10544009779951098,0.3049025953523617,0.32667478206235767
"frozenset({'DRUG GM', 'PRODUCE', 'DELI'})",frozenset({'MEAT-PCKGD'}),0.07251264755480608,0.3344575604272063,0.0388982574480045,0.5364341085271318,1.6038929059996092,1.0,0.014645854246706232,1.4357019181419797,0.40595375722543353,0.10568112400733048,0.30347658705216846,0.32636831476776756
"frozenset({'MEAT-PCKGD', 'PRODUCE'})","frozenset({'MEAT', 'GROCERY'})",0.1997751545812254,0.29117481731309725,0.10713884204609331,0.5362971299943725,1.8418389850578933,1.0,0.048969347907209235,1.5286193563527015,0.5711699379106868,0.27914469830111305,0.3458149042505858,0.45212539897402027
"frozenset({'MEAT-PCKGD', 'DELI'})","frozenset({'MEAT', 'GROCERY'})",0.07487352445193929,0.29117481731309725,0.040134907251264756,0.5360360360360361,1.8409422936449966,1.0,0.018333622447383614,1.5277591316164314,0.49377023868242154,0.12314591238358057,0.34544655678676306,0.336936936936937
